PaymentID,MsgId,InstrId,EndToEndId,PaymentDate,SettlementDate,Amount,CurrencyCode,DebtorID,CreditorID,DebtorAgentBIC,CreditorAgentBIC,PurposeCode,StatusCode,ChargeBearer,ProcessingTimeMinutes
PACS008-c12c6a8bf8-INST-20250921-00102,PACS008-c12c6a8bf8,INST-20250921-00102,E2E-20250921-00102,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00104,NDEASESSXXX,BESCPTPLXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00103,PACS008-c12c6a8bf8,INST-20250921-00103,E2E-20250921-00103,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00105,NDEASESSXXX,INGBNL2AXXX,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00104,PACS008-c12c6a8bf8,INST-20250921-00104,E2E-20250921-00104,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00106,NDEASESSXXX,CRESCHZZ80A,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00105,PACS008-c12c6a8bf8,INST-20250921-00105,E2E-20250921-00105,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,6501.61,GBP,P00001,P00107,NDEASESSXXX,BESCPTPLXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00106,PACS008-c12c6a8bf8,INST-20250921-00106,E2E-20250921-00106,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00108,NDEASESSXXX,CAIXESBBXXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00107,PACS008-c12c6a8bf8,INST-20250921-00107,E2E-20250921-00107,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00109,NDEASESSXXX,AGRIFRPPXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00108,PACS008-c12c6a8bf8,INST-20250921-00108,E2E-20250921-00108,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00110,NDEASESSXXX,AGRIFRPPXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00109,PACS008-c12c6a8bf8,INST-20250921-00109,E2E-20250921-00109,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00111,NDEASESSXXX,BOFIIE2DXXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00110,PACS008-c12c6a8bf8,INST-20250921-00110,E2E-20250921-00110,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00112,NDEASESSXXX,ESSESESSXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00111,PACS008-c12c6a8bf8,INST-20250921-00111,E2E-20250921-00111,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,4156.42,EUR,P00001,P00113,NDEASESSXXX,RABONL2UXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00112,PACS008-c12c6a8bf8,INST-20250921-00112,E2E-20250921-00112,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00114,NDEASESSXXX,CAIXESBBXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00113,PACS008-c12c6a8bf8,INST-20250921-00113,E2E-20250921-00113,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00115,NDEASESSXXX,NDEASESSXXX,PENS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00114,PACS008-c12c6a8bf8,INST-20250921-00114,E2E-20250921-00114,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00116,NDEASESSXXX,RAIFCH22XXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00116,PACS008-c12c6a8bf8,INST-20250921-00116,E2E-20250921-00116,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00118,NDEASESSXXX,BESCPTPLXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00117,PACS008-c12c6a8bf8,INST-20250921-00117,E2E-20250921-00117,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00119,NDEASESSXXX,CGDIPTPLXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00118,PACS008-c12c6a8bf8,INST-20250921-00118,E2E-20250921-00118,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00120,NDEASESSXXX,SNSBNL2AXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00119,PACS008-c12c6a8bf8,INST-20250921-00119,E2E-20250921-00119,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00121,NDEASESSXXX,ESSESESSXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00121,PACS008-c12c6a8bf8,INST-20250921-00121,E2E-20250921-00121,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00123,NDEASESSXXX,BESCPTPLXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00122,PACS008-c12c6a8bf8,INST-20250921-00122,E2E-20250921-00122,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,9367.41,USD,P00001,P00124,NDEASESSXXX,AGRIFRPPXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00124,PACS008-c12c6a8bf8,INST-20250921-00124,E2E-20250921-00124,2025-09-21T08:58:00+00:00,2025-09-21T10:00:00+00:00,,,P00001,P00126,NDEASESSXXX,LOYDGB2LXXX,DIVD,ACSC,N/A,62.0
PACS008-c12c6a8bf8-INST-20250921-00125,PACS008-c12c6a8bf8,INST-20250921-00125,E2E-20250921-00125,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00127,NDEASESSXXX,ACTVPTPLXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00126,PACS008-c12c6a8bf8,INST-20250921-00126,E2E-20250921-00126,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,5956.98,USD,P00001,P00128,NDEASESSXXX,IRCEIE2DXXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00127,PACS008-c12c6a8bf8,INST-20250921-00127,E2E-20250921-00127,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00129,NDEASESSXXX,BBVAESMMXXX,LOAN,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00129,PACS008-c12c6a8bf8,INST-20250921-00129,E2E-20250921-00129,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00131,NDEASESSXXX,BPPIITRRXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00130,PACS008-c12c6a8bf8,INST-20250921-00130,E2E-20250921-00130,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00132,NDEASESSXXX,SWEDSESSXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00131,PACS008-c12c6a8bf8,INST-20250921-00131,E2E-20250921-00131,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00133,NDEASESSXXX,CHASUS33XXX,SUPP,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00132,PACS008-c12c6a8bf8,INST-20250921-00132,E2E-20250921-00132,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00134,NDEASESSXXX,IRCEIE2DXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00133,PACS008-c12c6a8bf8,INST-20250921-00133,E2E-20250921-00133,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00135,NDEASESSXXX,AGRIFRPPXXX,PENS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00134,PACS008-c12c6a8bf8,INST-20250921-00134,E2E-20250921-00134,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00136,NDEASESSXXX,DEUTDEFFXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00136,PACS008-c12c6a8bf8,INST-20250921-00136,E2E-20250921-00136,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00138,NDEASESSXXX,ACTVPTPLXXX,SUPP,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00137,PACS008-c12c6a8bf8,INST-20250921-00137,E2E-20250921-00137,2025-09-21T08:58:00+00:00,2025-09-21T10:00:00+00:00,,,P00001,P00139,NDEASESSXXX,POFICHBEXXX,DIVD,ACSC,N/A,62.0
PACS008-c12c6a8bf8-INST-20250921-00138,PACS008-c12c6a8bf8,INST-20250921-00138,E2E-20250921-00138,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00140,NDEASESSXXX,CAIXESBBXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00140,PACS008-c12c6a8bf8,INST-20250921-00140,E2E-20250921-00140,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00142,NDEASESSXXX,BBVAESMMXXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00141,PACS008-c12c6a8bf8,INST-20250921-00141,E2E-20250921-00141,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,15585.73,CHF,P00001,P00143,NDEASESSXXX,POFICHBEXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00143,PACS008-c12c6a8bf8,INST-20250921-00143,E2E-20250921-00143,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00145,NDEASESSXXX,BPPIITRRXXX,DIVD,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00144,PACS008-c12c6a8bf8,INST-20250921-00144,E2E-20250921-00144,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00146,NDEASESSXXX,BESCPTPLXXX,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00145,PACS008-c12c6a8bf8,INST-20250921-00145,E2E-20250921-00145,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00147,NDEASESSXXX,UNCRITMMXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00146,PACS008-c12c6a8bf8,INST-20250921-00146,E2E-20250921-00146,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,167865.23,CHF,P00001,P00148,NDEASESSXXX,HANDSESSXXX,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00147,PACS008-c12c6a8bf8,INST-20250921-00147,E2E-20250921-00147,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00149,NDEASESSXXX,NDEASESSXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00148,PACS008-c12c6a8bf8,INST-20250921-00148,E2E-20250921-00148,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00150,NDEASESSXXX,LOYDGB2LXXX,DIVD,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00149,PACS008-c12c6a8bf8,INST-20250921-00149,E2E-20250921-00149,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00151,NDEASESSXXX,BYLADEM1001,LOAN,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00150,PACS008-c12c6a8bf8,INST-20250921-00150,E2E-20250921-00150,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00152,NDEASESSXXX,AGRIFRPPXXX,DIVD,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00152,PACS008-c12c6a8bf8,INST-20250921-00152,E2E-20250921-00152,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00154,NDEASESSXXX,RABONL2UXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00153,PACS008-c12c6a8bf8,INST-20250921-00153,E2E-20250921-00153,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,8054.37,USD,P00001,P00155,NDEASESSXXX,ICRAITRRXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00154,PACS008-c12c6a8bf8,INST-20250921-00154,E2E-20250921-00154,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00156,NDEASESSXXX,CHASUS33XXX,PENS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00155,PACS008-c12c6a8bf8,INST-20250921-00155,E2E-20250921-00155,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,11579.37,GBP,P00001,P00157,NDEASESSXXX,UNCRITMMXXX,DIVD,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00156,PACS008-c12c6a8bf8,INST-20250921-00156,E2E-20250921-00156,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00158,NDEASESSXXX,DEUTDEFFXXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00157,PACS008-c12c6a8bf8,INST-20250921-00157,E2E-20250921-00157,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00159,NDEASESSXXX,BPPIITRRXXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00158,PACS008-c12c6a8bf8,INST-20250921-00158,E2E-20250921-00158,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00160,NDEASESSXXX,SWEDSESSXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00160,PACS008-c12c6a8bf8,INST-20250921-00160,E2E-20250921-00160,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00162,NDEASESSXXX,NOVAPTPLXXX,SUPP,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00161,PACS008-c12c6a8bf8,INST-20250921-00161,E2E-20250921-00161,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00163,NDEASESSXXX,HANDSESSXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00162,PACS008-c12c6a8bf8,INST-20250921-00162,E2E-20250921-00162,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00164,NDEASESSXXX,DEUTDEFFXXX,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00163,PACS008-c12c6a8bf8,INST-20250921-00163,E2E-20250921-00163,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00165,NDEASESSXXX,BOFAUS3NXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00164,PACS008-c12c6a8bf8,INST-20250921-00164,E2E-20250921-00164,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00166,NDEASESSXXX,BYLADEM1001,SUPP,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00165,PACS008-c12c6a8bf8,INST-20250921-00165,E2E-20250921-00165,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00167,NDEASESSXXX,CHASUS33XXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00166,PACS008-c12c6a8bf8,INST-20250921-00166,E2E-20250921-00166,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00168,NDEASESSXXX,BOFAUS3NXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00167,PACS008-c12c6a8bf8,INST-20250921-00167,E2E-20250921-00167,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,5241.48,USD,P00001,P00169,NDEASESSXXX,ACTVPTPLXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00168,PACS008-c12c6a8bf8,INST-20250921-00168,E2E-20250921-00168,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00170,NDEASESSXXX,POFICHBEXXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00169,PACS008-c12c6a8bf8,INST-20250921-00169,E2E-20250921-00169,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00171,NDEASESSXXX,CRESCHZZ80A,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00170,PACS008-c12c6a8bf8,INST-20250921-00170,E2E-20250921-00170,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00172,NDEASESSXXX,BESCPTPLXXX,SUPP,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00171,PACS008-c12c6a8bf8,INST-20250921-00171,E2E-20250921-00171,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00173,NDEASESSXXX,UBSWCHZH80A,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00172,PACS008-c12c6a8bf8,INST-20250921-00172,E2E-20250921-00172,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00174,NDEASESSXXX,IRCEIE2DXXX,SUPP,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00173,PACS008-c12c6a8bf8,INST-20250921-00173,E2E-20250921-00173,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,14251.35,USD,P00001,P00175,NDEASESSXXX,ULSBIE2DXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00174,PACS008-c12c6a8bf8,INST-20250921-00174,E2E-20250921-00174,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,4046.52,EUR,P00001,P00176,NDEASESSXXX,AIBKIE2DXXX,DIVD,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00175,PACS008-c12c6a8bf8,INST-20250921-00175,E2E-20250921-00175,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00177,NDEASESSXXX,BOFIIE2DXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00176,PACS008-c12c6a8bf8,INST-20250921-00176,E2E-20250921-00176,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00178,NDEASESSXXX,NWBKGB2LXXX,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00177,PACS008-c12c6a8bf8,INST-20250921-00177,E2E-20250921-00177,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00179,NDEASESSXXX,DEUTDEFFXXX,ROYA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00178,PACS008-c12c6a8bf8,INST-20250921-00178,E2E-20250921-00178,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00180,NDEASESSXXX,CHASUS33XXX,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00179,PACS008-c12c6a8bf8,INST-20250921-00179,E2E-20250921-00179,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00181,NDEASESSXXX,ICRAITRRXXX,PENS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00180,PACS008-c12c6a8bf8,INST-20250921-00180,E2E-20250921-00180,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00182,NDEASESSXXX,CAIXESBBXXX,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00182,PACS008-c12c6a8bf8,INST-20250921-00182,E2E-20250921-00182,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00184,NDEASESSXXX,SWEDSESSXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00183,PACS008-c12c6a8bf8,INST-20250921-00183,E2E-20250921-00183,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,2786.39,GBP,P00001,P00185,NDEASESSXXX,AIBKIE2DXXX,LOAN,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00184,PACS008-c12c6a8bf8,INST-20250921-00184,E2E-20250921-00184,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00186,NDEASESSXXX,CRESCHZZ80A,TAXS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00185,PACS008-c12c6a8bf8,INST-20250921-00185,E2E-20250921-00185,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00187,NDEASESSXXX,ESSESESSXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00186,PACS008-c12c6a8bf8,INST-20250921-00186,E2E-20250921-00186,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00188,NDEASESSXXX,INGBNL2AXXX,GOVT,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00187,PACS008-c12c6a8bf8,INST-20250921-00187,E2E-20250921-00187,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00189,NDEASESSXXX,COBADEFFXXX,EDUC,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00188,PACS008-c12c6a8bf8,INST-20250921-00188,E2E-20250921-00188,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00190,NDEASESSXXX,POFICHBEXXX,SALA,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00189,PACS008-c12c6a8bf8,INST-20250921-00189,E2E-20250921-00189,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00191,NDEASESSXXX,HYVEDEMMXXX,SERV,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00190,PACS008-c12c6a8bf8,INST-20250921-00190,E2E-20250921-00190,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00192,NDEASESSXXX,BCITITMMXXX,PENS,ACSP,N/A,119.0
PACS008-c12c6a8bf8-INST-20250921-00191,PACS008-c12c6a8bf8,INST-20250921-00191,E2E-20250921-00191,2025-09-21T08:58:00+00:00,2025-09-21T10:57:00+00:00,,,P00001,P00193,NDEASESSXXX,CHASUS33XXX,EDUC,ACSP,N/A,119.0
PACS008-517c5f9771-INST-20250921-00192,PACS008-517c5f9771,INST-20250921-00192,E2E-20250921-00192,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00195,BYLADEM1001,DEUTDEFFXXX,SALA,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00193,PACS008-517c5f9771,INST-20250921-00193,E2E-20250921-00193,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00196,BYLADEM1001,ULSBIE2DXXX,SERV,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00195,PACS008-517c5f9771,INST-20250921-00195,E2E-20250921-00195,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00198,BYLADEM1001,POFICHBEXXX,SALA,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00196,PACS008-517c5f9771,INST-20250921-00196,E2E-20250921-00196,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00199,BYLADEM1001,BOFIIE2DXXX,SUPP,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00197,PACS008-517c5f9771,INST-20250921-00197,E2E-20250921-00197,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00200,BYLADEM1001,BYLADEM1001,SALA,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00198,PACS008-517c5f9771,INST-20250921-00198,E2E-20250921-00198,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,10548.44,EUR,P00194,P00201,BYLADEM1001,POFICHBEXXX,SALA,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00199,PACS008-517c5f9771,INST-20250921-00199,E2E-20250921-00199,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,11128.10,GBP,P00194,P00202,BYLADEM1001,RABONL2UXXX,DIVD,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00200,PACS008-517c5f9771,INST-20250921-00200,E2E-20250921-00200,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00203,BYLADEM1001,IRCEIE2DXXX,DIVD,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00201,PACS008-517c5f9771,INST-20250921-00201,E2E-20250921-00201,2025-09-21T09:15:00+00:00,2025-09-21T12:00:00+00:00,,,P00194,P00204,BYLADEM1001,BESCPTPLXXX,SALA,ACSC,N/A,165.0
PACS008-517c5f9771-INST-20250921-00202,PACS008-517c5f9771,INST-20250921-00202,E2E-20250921-00202,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00205,BYLADEM1001,BPPIITRRXXX,SERV,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00203,PACS008-517c5f9771,INST-20250921-00203,E2E-20250921-00203,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00206,BYLADEM1001,BSABESBBXXX,GOVT,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00204,PACS008-517c5f9771,INST-20250921-00204,E2E-20250921-00204,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00207,BYLADEM1001,AGRIFRPPXXX,EDUC,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00205,PACS008-517c5f9771,INST-20250921-00205,E2E-20250921-00205,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00208,BYLADEM1001,NDEASESSXXX,SALA,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00206,PACS008-517c5f9771,INST-20250921-00206,E2E-20250921-00206,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00209,BYLADEM1001,CCFRFRPPXXX,DIVD,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00207,PACS008-517c5f9771,INST-20250921-00207,E2E-20250921-00207,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00210,BYLADEM1001,UBSWCHZH80A,GOVT,ACSP,N/A,74.0
PACS008-517c5f9771-INST-20250921-00208,PACS008-517c5f9771,INST-20250921-00208,E2E-20250921-00208,2025-09-21T09:15:00+00:00,2025-09-21T10:29:00+00:00,,,P00194,P00211,BYLADEM1001,HBUKGB4BXXX,PENS,ACSP,N/A,74.0
